url,price,make,model,variant,reg,previous-owners,mpg,colour,interior-colour,exterior-colour,doors,fuel-type,bodystyle,mileage,engine-size,transmission
https://www.namauto.com/cars/9890036-ford-eco-sport-1.5-tdci-titanium/,"N$ 223,500",Ford,EcoSport,1.5TDCi TITANIUM,20UCA70617,1,N/A,White,BLACK,WHITE,5,Diesel,SUV,"78,211 km",1.5 l,Manual
https://www.namauto.com/cars/10022046-toyota-fortuner-3.0-d-4-d-automatic/,"N$ 224,900",Toyota,Fortuner,3.0D-4D Automatic,TUNEAT10,1,N/A,White,Beigh,White,5,Diesel,SUV,"158,000 km",3 l,Automatic
https://www.namauto.com/cars/10359303-toyota-rav4-2.0-gx-cvt/,"N$ 224,900",Toyota,RAV4,2.0 GX CVT,RAV4CVT14,1,N/A,White,Black,white,5,Petrol,SUV,"91,000 km",2 l,CVT
https://www.namauto.com/cars/9987716-fiat-panda-900-t-cross-4-x4/,"N$ 225,000",Fiat,Panda,900T CROSS 4X4,DEMO,1,20.0 KPL,White,Grey,White,5,Petrol,cross-over,"7,700 km",0.9 l,Manual
https://www.namauto.com/cars/9987761-fiat-tipo-sedan-1.4-easy-sedan/,"N$ 225,000",Fiat,Tipo,Sedan 1.4 EASY Sedan,NEW,N/A,N/A,Grey,Grey,BREAK BEAT GREY,4,Petrol,Sedan,10 km,1.4 l,Manual
https://www.namauto.com/cars/10052807-volkswagen-polo-1.4-tdi-trendline/,"N$ 225,000",Volkswagen,Polo,1.4 TDi TRENDLINE,PREOWNED,1,N/A,White,Grey,White,5,N/A,Hatchback,"14,500 km",1.4 l,N/A
https://www.namauto.com/cars/10298656-volkswagen-amarok-2.0-bitdi-highline-132-kw-d-c-p-u/,"N$ 225,000",Volkswagen,Amarok,2.0 BITDI HIGHLINE 132KW D/C P/U,MASTERCARS,1,N/A,Silver,Black,Champaign - Silver,4,Diesel,Bakkie Double Cab,"130,600 km",2 l,Manual
https://www.namauto.com/cars/9914501-volkswagen-amarok-2.0-tdi-103-kw-single-cab/,"N$ 229,900",Volkswagen,Amarok,2.0TDi 103KW Single Cab,PREOWNED,1,N/A,White,Grey,White,2,Diesel,Bakkie Single Cab,"125,800 km",2 l,Manual
https://www.namauto.com/cars/10300563-audi-q5-3.0-tdi-se-quattro-stronic/,"N$ 229,900",Audi,Q5,3.0 TDI SE QUATTRO STRONIC,USED,1,N/A,White,black,white,5,Diesel,SUV,"263,000 km",3 l,Automatic
https://www.namauto.com/cars/10009644-volkswagen-amarok-2.0-bi-tdi-s-c-2x4/,"N$ 239,900",Volkswagen,Amarok,2.0 BiTDi S/C 2x4,USED,1,N/A,White,Grey,White,2,Diesel,Bakkie Single Cab,"106,000 km",2 l,Manual
https://www.namauto.com/cars/9731023-fiat-panda-900-t-cross-4-x4/,"N$ 240,900",Fiat,Panda,900T CROSS 4X4,PANDACROSS,N/A,N/A,Grey,BLACK,GREY,5,Petrol,cross-over,N/A,0.9 l,Manual
https://www.namauto.com/cars/9500887-hyundai-tucson-2.0-premium/,"N$ 241,000",Hyundai,Tucson,2.0 PREMIUM,USED,2,N/A,White,N/A,white,5,Petrol,SUV,"79,000 km",2 l,Manual
https://www.namauto.com/cars/10223982-nissan-micra-900-t-visia/,"N$ 244,000",Nissan,Micra,900T VISIA,PREOWNED,1,N/A,Blue,Grey,Blue,5,Petrol,Hatchback,"2,500 km",0.9 l,Manual
https://www.namauto.com/cars/8849545-volkswagen-polo-polo-sedan-1.4-comfortline/,"N$ 244,900",Volkswagen,Polo,POLO SEDAN 1.4 COMFORTLINE,BRANDNEW,N/A,5.9 l/100km,Red,Titan-Black,Flash-Red,4,Petrol,Sedan,5 km,1.4 l,Manual
https://www.namauto.com/cars/8929799-volkswagen-polo-1.0-tsi-trendline/,"N$ 245,000",Volkswagen,Polo,1.0 TSI TRENDLINE,NEW,N/A,N/A,Multi-colour,N/A,multi-colour,5,Petrol,Hatchback,N/A,1 l,Manual
https://www.namauto.com/cars/9901973-nissan-micra-1.4-acenta-5-dr-d63-74/,"N$ 245,000",Nissan,Micra,1.4 ACENTA 5Dr (D63/74),10UCA67988,1,N/A,Silver,N/A,silver,5,Petrol,Hatchback,"5,000 km",1.4 l,Manual
https://www.namauto.com/cars/10119240-fiat-tipo-1.4-easy-5-dr-hatchback/,"N$ 245,000",Fiat,Tipo,1.4 EASY 5DR HATCHBACK,NEW,N/A,17.5 KPL,Silver,Black,BREAK BEAT GREY,5,Petrol,Hatchback,15 km,1.4 l,Manual
https://www.namauto.com/cars/10236838-ford-ranger-2200-xl/,"N$ 249,900",Ford,Ranger,2200 XL,10UCA33206,1,N/A,Bronze,N/A,bronze,2,Petrol,Bakkie Single Cab,"41,000 km",2.2 l,N/A
https://www.namauto.com/cars/10342879-toyota-fortuner-2.5-d-4-d-rb/,"N$ 249,900",Toyota,Fortuner,2.5D-4D RB,PREOWNED,1,N/A,White,Black,White,5,Diesel,SUV,"107,500 km",2.5 l,Automatic
https://www.namauto.com/cars/10355877-nissan-navara-3.0-d-ci-le-4-x4/,"N$ 249,900",Nissan,Navara,3.0 dCi LE 4X4,PREOWNED,1,N/A,Silver,Grey,Silver,4,Diesel,Bakkie Double Cab,"168,000 km",3 l,Automatic
https://www.namauto.com/cars/10225171-bmw-x5-x-drive30d-f15-sav/,"N$ 250,000",BMW,X5,xDRIVE30d (F15) SAV,PREOWNED,1,N/A,White,Black,White,5,Diesel,SUV,"217,000 km",3 l,Automatic
https://www.namauto.com/cars/9569958-nissan-x-trail-1.6d-ci-xe-t32/,"N$ 259,900",Nissan,X TRAIL,1.6dCi XE (T32),48,2,N/A,Black,black,blue,5,Diesel,SUV,"78,000 km",1.6 l,Manual
https://www.namauto.com/cars/9876004-jaguar-xf-3.0-d-luxury/,"N$ 259,900",Jaguar,XF,3.0D LUXURY,10SEL09680,1,N/A,Gold,N/A,gold,4,Diesel,Sedan,"125,000 km",3 l,Automatic
https://www.namauto.com/cars/10246131-audi-a4-1.8-t-se-multitronic/,"N$ 259,900",Audi,A4,1.8T SE MULTITRONIC,10UCA90138,N/A,N/A,Silver,N/A,silver,4,Petrol,Sedan,"119,000 km",1.8 l,Automatic
https://www.namauto.com/cars/9679934-ford-kuga-2.0-ecoboost-titanium-awd-a-t/,"N$ 265,000",Ford,Kuga,2.0 ECOBOOST TITANIUM AWD A/T,10UCA88595,1,N/A,White,BLACK,White,5,Petrol,SUV,"82,000 km",2 l,Automatic
https://www.namauto.com/cars/9786094-ford-kuga-1.6-ecoboost-titanium-awd/,"N$ 269,900",Ford,Kuga,1.6 ECOBOOST TITANIUM AWD,10UCA36214,1,N/A,Silver,N/A,silver,5,Petrol,SUV,"97,000 km",1.6 l,Automatic
https://www.namauto.com/cars/10300138-toyota-rav4-2.0-gx/,"N$ 269,900",Toyota,RAV4,2.0 GX,10UCA83720,1,N/A,White,N/A,white,5,Petrol,SUV,"44,000 km",2 l,Automatic
https://www.namauto.com/cars/10336124-volkswagen-tiguan-1.4-tsi-b-mo-tren-fun-90-kw/,"N$ 269,900",Volkswagen,Tiguan,1.4 TSi B/MO TREN- FUN (90KW),USED,N/A,N/A,Gold,Black,gold,5,Petrol,SUV,"63,500 km",1.4 l,Manual
https://www.namauto.com/cars/9314691-toyota-rav4-2.5-vx-at/,"N$ 279,900",Toyota,RAV4,2.5 VX AT,PREOWNED,N/A,N/A,Bronze,Cream,Avante Grade Bronze,5,Petrol,SUV,"72,500 km",2.5 l,Automatic
https://www.namauto.com/cars/10008855-volkswagen-amarok-2.0-tdi-trendline-103-kw/,"N$ 279,900",Volkswagen,Amarok,2.0TDi TRENDLINE 103KW,PREOWNED,1,N/A,White,Black,White,4,Diesel,Bakkie Double Cab,"106,500 km",2 l,Manual
https://www.namauto.com/cars/10051129-volkswagen-polo-1.0-tsi-highline-dsg-85-kw/,"N$ 279,900",Volkswagen,Polo,1.0 TSI HIGHLINE DSG (85KW),PREOWNED,1,N/A,Silver,Grey,Silver,5,Petrol,Hatchback,"34,900 km",1 l,Automatic
https://www.namauto.com/cars/10066321-hyundai-ix35-2.0-elite/,"N$ 279,900",Hyundai,ix35,2.0 ELITE,PREOWNED,1,N/A,Silver,Black,Silver,5,Petrol,SUV,"77,000 km",2 l,Automatic
https://www.namauto.com/cars/10270982-toyota-rav4-2.0-gx/,"N$ 279,900",Toyota,RAV4,2.0 GX,PREOWNED,1,N/A,Brown,Black,Brown,5,Petrol,SUV,"22,500 km",2 l,Manual
https://www.namauto.com/cars/9680202-ford-ranger-3.2-tdci-xlt-4-x4-sup/,"N$ 289,900",Ford,Ranger,3.2TDCi XLT 4X4 SUP/,10UCA46509,1,N/A,Silver,BROWN,THUNDER,2,Diesel,Bakkie Single Cab,"126,000 km",3.2 l,Automatic
https://www.namauto.com/cars/9769650-isuzu-kb-300-d-teq-lx/,"N$ 289,900",Isuzu,KB,300 D-TEQ LX,10UCA91635,1,N/A,White,Grey,White,2,Diesel,Bakkie Single Cab,"43,000 km",3 l,Manual
https://www.namauto.com/cars/9837539-nissan-np300-hardbody-hardbody-np300-2.5-tdi-4-x4-p-u-d-c/,"N$ 289,900",Nissan,NP300 Hardbody,HARDBODY NP300 2.5 TDI 4X4 P/U D/C,NEWNP300,N/A,N/A,White,Grey,White,4,Diesel,Bakkie Double Cab,20 km,2.5 l,Manual
https://www.namauto.com/cars/9877155-audi-q5-2.0-tfsi-quattro-stronic/,"N$ 289,900",Audi,Q5,2.0 TFSI QUATTRO STRONIC,PREOWNED,1,N/A,White,Black,White,5,Petrol,SUV,"89,000 km",2 l,Automatic
https://www.namauto.com/cars/10106028-volkswagen-jetta-1.4-tsi-comfortline/,"N$ 289,900",Volkswagen,Jetta,1.4 TSI COMFORTLINE,2017,N/A,N/A,White,Black,White,4,Petrol,Sedan,"57,000 km",1.4 l,Manual
https://www.namauto.com/cars/10240690-volkswagen-jetta-vi-jetta-gp-1.4-tsi-comfortline/,"N$ 289,900",Volkswagen,Jetta,VI Jetta Gp 1.4 TSi COMFORTLINE,6,1,N/A,White,Black,White,4,Petrol,Sedan,"49,500 km",1.4 l,Manual
https://www.namauto.com/cars/9817448-kia-sportage-2.0-crdi-awd-sr-tec/,"N$ 294,900",Kia,Sportage,2.0 CRDi AWD SR TEC,20UCA80929,1,N/A,White,BLACK,WHITE,5,Diesel,SUV,"64,322 km",2 l,Automatic
https://www.namauto.com/cars/8470677-ford-ranger-2.2-tdci-xl-4-x4/,"N$ 299,900",Ford,Ranger,2.2TDCi XL 4X4,USED,1,N/A,White,black,white,4,Diesel,Bakkie Double Cab,"85,000 km",2.2 l,Manual
https://www.namauto.com/cars/8707811-ford-ranger-2.2-tdci-xl-4-x4/,"N$ 299,900",Ford,Ranger,2.2TDCi XL 4X4,USED,1,N/A,White,black,white,4,Diesel,Bakkie Double Cab,"80,000 km",2.2 l,Manual
https://www.namauto.com/cars/9156611-isuzu-kb300-d-teq-kb-300-lx-4-x4/,"N$ 299,900",Isuzu,KB300D-TEQ,KB 300 LX 4X4,PREOWNED,1,N/A,Grey,Grey,Charcoal Grey,4,Diesel,Bakkie Double Cab,"114,500 km",3 l,Manual
https://www.namauto.com/cars/9770395-nissan-x-trail-1.6d-ci-xe-t32/,"N$ 299,900",Nissan,X TRAIL,1.6dCi XE (T32),10UCA00245,1,N/A,White,N/A,white,5,Diesel,SUV,"45,000 km",1.6 l,Manual
https://www.namauto.com/cars/9770974-land-rover-evoque-2.0-si4-prestige/,"N$ 299,900",Land Rover,EVOQUE,2.0 Si4 PRESTIGE,10SEL12536,1,N/A,White,N/A,white,5,Petrol,SUV,"130,000 km",2 l,Automatic
https://www.namauto.com/cars/10169407-ford-ranger-2.2-tdci-xls-4-x4/,"N$ 299,900",Ford,Ranger,2.2TDCi XLS 4X4,USED,1,N/A,White,black,white,4,Diesel,Bakkie Double Cab,"139,000 km",2.2 l,Manual
https://www.namauto.com/cars/10287134-audi-q5-2.0-tdi-quattro-stronic/,"ZAR299,900",Audi,Q5,2.0 TDI QUATTRO STRONIC,PREOWNED,2,N/A,White,Black,White,5,Diesel,SUV,"100,000 km",2 l,Automatic
https://www.namauto.com/cars/10300147-isuzu-kb-250-d-teq-ho-hi-rider-p-u-d-c/,"N$ 299,900",Isuzu,KB,250 D-TEQ HO HI RIDER P/U D/C,10UCA84452,1,N/A,White,N/A,white,4,Diesel,Bakkie Double Cab,"64,000 km",2.5 l,Manual
https://www.namauto.com/cars/10304986-toyota-hilux-2.8-gd-6-raider-4-x4-p-u-e-cab/,"N$ 309,900",Toyota,Hilux,2.8 GD-6 RAIDER 4X4 P/U E/CAB,MASTERCAR,N/A,N/A,Grey,black,charcol matellic,2,Diesel,Bakkie King Cab,"147,900 km",2.8 l,Manual
https://www.namauto.com/cars/9731017-fiat-fullback-2.5-di-d/,"N$ 316,900",Fiat,Fullback,2.5 Di-D,DEMOHARLEY,N/A,N/A,White,BLACK,WHITE,4,Diesel,Bakkie Double Cab,"50,000 km",2.5 l,Manual
https://www.namauto.com/cars/9816551-volkswagen-amarok-2.0-bitdi-highline-132-kw-4-motion-a-t-d-c-p-u/,"N$ 319,900",Volkswagen,Amarok,2.0 BITDI HIGHLINE 132KW 4MOTION A/T D/C P/U,USED,1,N/A,Silver,Black,Silver,4,Diesel,Bakkie Double Cab,"160,000 km",2 l,Automatic
https://www.namauto.com/cars/9824829-toyota-hilux-2.4-gd-6-srx-4-x4/,"N$ 319,900",Toyota,Hilux,2.4 GD-6 SRX 4X4,USED,1,N/A,White,Black,White,4,Diesel,Bakkie Double Cab,"123,000 km",2.4 l,Manual
https://www.namauto.com/cars/10124078-volkswagen-amarok-2.0-tdi-trendline-103-kw/,"N$ 319,900",Volkswagen,Amarok,2.0TDi TRENDLINE 103KW,PREOWNED,1,N/A,White,Black,White,4,Diesel,Bakkie Double Cab,"91,700 km",2 l,Manual
https://www.namauto.com/cars/10270668-audi-a1-a1-sportback-1.4-tfsi-se-auto/,"N$ 319,900",Audi,A1,A1 Sportback 1.4TFSI SE auto,PREOWNED,1,N/A,White,Black,White,5,Petrol,Hatchback,"12,600 km",1.4 l,Automatic
https://www.namauto.com/cars/9785953-ford-ranger-3.2-tdci-xlt-4-x4-a-t-p-u-d-c/,"N$ 320,000",Ford,Ranger,3.2TDCI XLT 4X4 A/T P/U D/C,10UCA33237,1,N/A,White,N/A,white,4,Diesel,Bakkie Double Cab,"81,000 km",3.2 l,Automatic
https://www.namauto.com/cars/8929668-volkswagen-golf-vii-1.0-tsi-trendline/,"N$ 322,000",Volkswagen,Golf,VII 1.0 TSI TRENDLINE,NEW,N/A,N/A,White,Titanium - Black,Pure - White,5,Petrol,Hatchback,20 km,1 l,Manual
https://www.namauto.com/cars/9871596-toyota-fortuner-3.0-d-4-d-4-x4/,"N$ 324,900",Toyota,Fortuner,3.0D-4D 4X4,USED,1,N/A,Silver,black,Silver,5,Diesel,SUV,"146,000 km",3 l,Automatic
https://www.namauto.com/cars/9618165-toyota-fortuner-2.4-gd-6/,"N$ 325,000",Toyota,Fortuner,2.4GD-6,48,1,N/A,Black,black,white,5,Diesel,SUV,"108,000 km",2.4 l,Automatic
https://www.namauto.com/cars/10232626-volkswagen-amarok-2.0-bi-tdi-trendline-132-kw-4-m-4-x4/,"N$ 325,000",Volkswagen,Amarok,2.0 BiTDi TRENDLINE 132KW 4M 4X4,PREOWNED,1,N/A,Silver,Black,Silver,2,Diesel,Bakkie Single Cab,"68,000 km",2 l,Manual
https://www.namauto.com/cars/9367563-toyota-fortuner-3.0-d-4-d-4-x4/,"N$ 329,000",Toyota,Fortuner,3.0D-4D 4X4,USED,1,N/A,White,N/A,white,5,Diesel,SUV,"139,000 km",3 l,Automatic
https://www.namauto.com/cars/9501140-toyota-hilux-3.0-d-4-d-legend-45-4-x4/,"N$ 329,000",Toyota,Hilux,3.0 D-4D LEGEND 45 4X4,USED,N/A,N/A,White,N/A,white,4,Diesel,Bakkie Double Cab,"150,000 km",3 l,Manual
https://www.namauto.com/cars/10114857-ford-kuga-2.0-ecoboost-titanium-awd-a-t/,"N$ 329,900",Ford,Kuga,2.0 ECOBOOST TITANIUM AWD A/T,20FDE62483,1,N/A,Orange,N/A,ORANGE,5,Petrol,SUV,"95,000 km",2 l,Automatic
https://www.namauto.com/cars/10237663-nissan-x-trail-x-trail-1.6-dci-tekna-4-x4/,"N$ 329,900",Nissan,X-Trail,X TRAIL 1.6DCI TEKNA 4X4,USED,1,N/A,Silver,black,Silver,5,Diesel,SUV,"80,000 km",1.6 l,Manual
https://www.namauto.com/cars/10321307-toyota-hilux-2.8-gd-6-raider-4-x4-p-u-e-cab/,"N$ 329,900",Toyota,Hilux,2.8 GD-6 RAIDER 4X4 P/U E/CAB,USED,1,N/A,Silver,Black,Silver,2,Diesel,Bakkie King Cab,"137,000 km",2.8 l,Manual
https://www.namauto.com/cars/8929793-volkswagen-polo-1.0-tsi-comfortline-rline-manual/,"N$ 331,422",Volkswagen,Polo,1.0 TSI COMFORTLINE RLINE MANUAL,NEW,N/A,N/A,White,Titanium - Black,Pure - White,5,Petrol,Hatchback,20 km,1 l,Manual
https://www.namauto.com/cars/8955888-volkswagen-polo-1.0-tsi-comfortline-rline/,"N$ 331,422",Volkswagen,Polo,1.0 TSI COMFORTLINE RLINE,NEW,N/A,N/A,Orange,Grey,Orange,5,Petrol,Hatchback,20 km,1 l,Manual
https://www.namauto.com/cars/10252093-volkswagen-tiguan-1.4-tsi-b-mot-tren-fun-dsg/,"N$ 335,000",Volkswagen,Tiguan,1.4 TSI B/MOT TREN- FUN DSG (,MASTERCARS,1,N/A,White,black,white,5,Petrol,SUV,"55,900 km",1.4 l,Automatic
https://www.namauto.com/cars/9596609-mercedes-benz-b-class-b-220-cdi/,"N$ 345,000",MERCEDES BENZ,B Class,B 220 CDI,USED,1,N/A,Blue,Artico Sahara Beige,Univeral Blue,5,Diesel,MPV,"70,000 km",2.1 l,Automatic
https://www.namauto.com/cars/9754118-mazda-bt-50-3.2-tdi-sle-4-x4/,"N$ 349,000",Mazda,BT-50,3.2TDi SLE 4X4,10MCU54374,1,N/A,Gold,Black,Gold,4,Diesel,Bakkie Double Cab,"110,000 km",3.2 l,Manual
https://www.namauto.com/cars/9901390-ford-ranger-2.2-tdci-xls-4-x4-pu-d-c/,"N$ 349,900",Ford,Ranger,2.2TDCi XLS 4X4 PU/D/C,10UCA86786,N/A,N/A,Silver,N/A,silver,4,Diesel,Bakkie Double Cab,"60,000 km",2.2 l,Manual
https://www.namauto.com/cars/10323016-volkswagen-golf-vii-gti-2.0-tsi-dsg-performanc/,"N$ 349,900",Volkswagen,Golf,VII GTi 2.0 TSI DSG PERFORMANC,USED,1,N/A,White,black,white,5,Petrol,Hatchback,"90,000 km",2 l,Automatic
https://www.namauto.com/cars/9360220-volkswagen-amarok-2.0-bi-tdi-highline-132-kw/,POA,Volkswagen,Amarok,2.0 BiTDi HIGHLINE 132KW,PREOWNED,1,N/A,White,Grey,White,4,Diesel,Bakkie Double Cab,"38,038 km",2 l,Automatic
https://www.namauto.com/cars/10367922-jeep-wrangler-unltd-sahara-3.6-l-v6/,POA,Jeep,Wrangler,UNLTD SAHARA 3.6L V6,MARUNGU,1,N/A,White,Grey,White,4,Petrol,SUV,"185,000 km",3.6 l,Automatic
https://www.namauto.com/cars/8955912-volkswagen-golf-vii-1.0-tsi-comfortline/,"N$ 355,000",Volkswagen,Golf,VII 1.0 TSI COMFORTLINE,NEW,N/A,N/A,Grey,N/A,grey,5,Petrol,Hatchback,N/A,1 l,Manual
https://www.namauto.com/cars/10008803-volkswagen-amarok-2.0-bitdi-highline-132-kw-4-mot-a-t-d-c-p-u/,"N$ 355,000",Volkswagen,Amarok,2.0 BITDI HIGHLINE 132KW 4MOT A/T D/C P/U,PREOWNED,1,N/A,Beige,Black,Beige,4,Diesel,Bakkie Double Cab,"81,900 km",2 l,Automatic
https://www.namauto.com/cars/10124289-volkswagen-amarok-2.0-bitdi-highline-132-kw-4-mot-a-t-d-c-p-u/,"N$ 355,000",Volkswagen,Amarok,2.0 BITDI HIGHLINE 132KW 4MOT A/T D/C P/U,PREOWNED,1,N/A,Beige,Black,Beige,4,Diesel,Bakkie Double Cab,"83,000 km",2 l,Automatic
https://www.namauto.com/cars/9269966-nissan-x-trail-2.5-se-4-x4-cvt-t32/,"N$ 359,900",Nissan,X TRAIL,2.5 SE 4X4 CVT (T32),PREOWNED,N/A,N/A,White,grey/black,White,5,Petrol,SUV,"21,500 km",2.5 l,Automatic
https://www.namauto.com/cars/10102434-mazda-cx-5-2.2-de-akera-a-t-awd/,"N$ 359,900",Mazda,CX-5,2.2DE AKERA A/T AWD,PREOWNED,1,N/A,Silver,Black,Silver,5,Diesel,SUV,"41,000 km",2.2 l,Automatic
https://www.namauto.com/cars/10200708-audi-q3-1.4-t-fsi-stronic-110-kw/,"N$ 359,900",Audi,Q3,1.4T FSI STRONIC (110KW),87780,1,N/A,Red,BLACK,red,5,Petrol,SUV,"38,800 km",1.4 l,Automatic
https://www.namauto.com/cars/9770923-land-rover-evoque-2.0-si4-prestige/,"N$ 369,900",Land Rover,EVOQUE,2.0 Si4 PRESTIGE,10SEL23127,N/A,N/A,White,N/A,white,5,Petrol,SUV,"106,000 km",2 l,Automatic
https://www.namauto.com/cars/10240353-mercedes-benz-a-class-a-220d-urban/,"N$ 369,900",MERCEDES BENZ,A Class,A 220d URBAN,USED,1,20.0 KPL,White,Artico Black,Cirrus White,5,N/A,Hatchback,"32,000 km",2.1 l,Automatic
https://www.namauto.com/cars/10366517-toyota-hilux-2.4-gd-6-srx-4-x4/,"N$ 370,000",Toyota,Hilux,2.4 GD-6 SRX 4X4,KOTZE,1,N/A,White,Black,White,4,Diesel,Bakkie Double Cab,"58,000 km",2.4 l,Manual
https://www.namauto.com/cars/10263703-toyota-fortuner-2.4-gd-6-4-x4-a-t/,"N$ 379,000",Toyota,Fortuner,2.4GD-6 4X4 A/T,USED,1,N/A,White,Brown,White,5,Diesel,SUV,"70,000 km",2.4 l,Automatic
https://www.namauto.com/cars/9688833-toyota-fortuner-2.8-gd-6/,"N$ 379,900",Toyota,Fortuner,2.8GD-6,MASTERCARS,1,N/A,Bronze,Brown,Bronze,5,Diesel,SUV,"101,000 km",2.8 l,Automatic
https://www.namauto.com/cars/9764966-mercedes-benz-e-class-e-250-cdi-coupe/,"N$ 379,900",MERCEDES BENZ,E Class,E 250 CDI COUPE,10UCA90161,1,N/A,Silver,Black,Silver,2,Diesel,Coupe,"98,000 km",2.1 l,Automatic
https://www.namauto.com/cars/9771065-land-rover-range-rover-tdv8/,"N$ 379,900",Land Rover,Range Rover,TDV8,10SEL61140,2,N/A,Gold,N/A,gold,5,Diesel,SUV,"148,000 km",3.6 l,Automatic
https://www.namauto.com/cars/10236694-ford-ranger-3.2-tdci-xlt-4-x4-sup/,"N$ 379,900",Ford,Ranger,3.2TDCi XLT 4X4 SUP/,10UCA79652,1,N/A,Silver,N/A,silver,2,Diesel,Bakkie Single Cab,"60,000 km",3.2 l,Automatic
https://www.namauto.com/cars/9731016-fiat-fullback-2.5-di-d-4-x4-131-kw/,"N$ 385,900",Fiat,Fullback,2.5 Di-D 4X4 131KW,FULLBACKRE,N/A,N/A,Red,BLACK,RED,4,Diesel,Bakkie Double Cab,"40,000 km",2.5 l,Manual
https://www.namauto.com/cars/8919196-toyota-fortuner-2.8-gd-6/,"N$ 389,900",Toyota,Fortuner,2.8GD-6,USED,1,N/A,Bronze,N/A,bronze,5,Diesel,SUV,"100,500 km",2.8 l,Automatic
https://www.namauto.com/cars/9544278-volkswagen-amarok-2.0-bitdi-highline-132-kw-4-mot-a-t-d-c-p-u/,"N$ 389,900",Volkswagen,Amarok,2.0 BITDI HIGHLINE 132KW 4MOT A/T D/C P/U,PREOWNED,1,N/A,White,Grey,White,4,Diesel,Bakkie Double Cab,"90,301 km",2 l,Automatic
https://www.namauto.com/cars/9774927-ford-ranger-3.2-tdci-xlt-4-x4-sup/,"N$ 389,900",Ford,Ranger,3.2TDCi XLT 4X4 SUP/,10UCA44026,1,N/A,Gold,N/A,gold,2,Diesel,Bakkie Single Cab,"85,000 km",3.2 l,Automatic
https://www.namauto.com/cars/10236143-volkswagen-amarok-2.0-bitdi-highline-132-kw-4-mot-a-t-d-c-p-u/,"N$ 389,900",Volkswagen,Amarok,2.0 BITDI HIGHLINE 132KW 4MOT A/T D/C P/U,PREOWNED,1,N/A,White,Black,White,4,Diesel,Bakkie Double Cab,"117,500 km",2 l,Automatic
https://www.namauto.com/cars/10300928-volkswagen-amarok-2.0-bitdi-highline-132-kw-4-mot-a-t-d-c-p-u/,"N$ 389,900",Volkswagen,Amarok,2.0 BITDI HIGHLINE 132KW 4MOT A/T D/C P/U,PREOWNED,1,N/A,White,Black,White,4,Diesel,Bakkie Double Cab,"77,500 km",2 l,Automatic
https://www.namauto.com/cars/10290796-volkswagen-polo-2.0-gti-dsg-147-kw/,POA,Volkswagen,Polo,2.0 GTI DSG (147KW),NEW,N/A,N/A,White,Titanium - Black,Pure - White,5,Petrol,Hatchback,10 km,2 l,Automatic
https://www.namauto.com/cars/8224650-mercedes-benz-b-class-b-220-cdi/,"N$ 399,900",MERCEDES BENZ,B Class,B 220 CDI,PREOWNED,1,N/A,White,Black,Cirrus WHite,5,Diesel,MPV,"15,000 km",2.1 l,Automatic
https://www.namauto.com/cars/9375872-toyota-fortuner-2.8-gd-6-4-x4/,"N$ 399,900",Toyota,Fortuner,2.8GD-6 4X4,USED,1,N/A,White,Brown,White,5,Diesel,SUV,"89,000 km",2.8 l,Automatic
https://www.namauto.com/cars/9642130-toyota-fortuner-2.8-gd-6-4-x4/,"N$ 399,900",Toyota,Fortuner,2.8GD-6 4X4,USED,1,N/A,Silver,Black,Silver,5,Diesel,SUV,"80,000 km",2.8 l,Automatic
https://www.namauto.com/cars/9727820-jeep-cherokee-2.4-longitude/,"N$ 399,900",Jeep,Cherokee,2.4 LONGITUDE,DEMOJEEP,N/A,N/A,White,BLACK,WHITE,5,Petrol,SUV,"35,000 km",2.4 l,Automatic
https://www.namauto.com/cars/9890059-ford-ranger-3.2-double-cab-hi-rider-xlt/,"N$ 399,900",Ford,Ranger,3.2 double cab Hi-Rider XLT,20UCA23421,1,N/A,White,BLACK,WHITE,4,Diesel,Bakkie Double Cab,"84,000 km",3.2 l,Manual
https://www.namauto.com/cars/10008315-volkswagen-amarok-2.0-bi-tdi-highline-132-kw-4-mo-4-x4/,"N$ 399,900",Volkswagen,Amarok,2.0 BiTDi HIGHLINE 132KW 4MO 4X4,PREOWNED,1,N/A,Gold,Black,Gold,4,Diesel,Bakkie Double Cab,"92,500 km",2 l,Automatic
https://www.namauto.com/cars/10102621-volkswagen-amarok-2.0-bitdi-highline-132-kw-4-mot-d-c-p-u/,"N$ 399,900",Volkswagen,Amarok,2.0 BITDI HIGHLINE 132KW 4MOT D/C P/U,PREOWNED,1,N/A,White,Black,White,4,Diesel,Bakkie Double Cab,"78,000 km",2 l,Manual
https://www.namauto.com/cars/10246155-jaguar-xf-2.2-premium-luxury/,"N$ 399,900",Jaguar,XF,2.2 PREMIUM LUXURY,10SEL72916,N/A,N/A,Silver,N/A,silver,4,Diesel,Sedan,"30,000 km",2.2 l,Automatic
https://www.namauto.com/cars/10304250-toyota-hilux-2.4-gd-6-srx-4-x4-a-t-p-u-d-c/,"N$ 399,900",Toyota,Hilux,2.4 GD-6 SRX 4X4 A/T P/U D/C,USED,1,N/A,White,Grey,White,4,Diesel,Bakkie Double Cab,"60,000 km",2.4 l,Automatic
